TransactionID,TransactionDate,Time,TransactionAmount (INR),Mobile,IsFraud
T67583,02-08-2022,6658,700,9088909927,0
T67584,02-08-2022,5553,632,9088909928,0
T67585,02-08-2022,5054,1699,9088909929,0
T67586,02-08-2022,4369,1000,9088909930,0
T67587,02-08-2022,0,100,9088909931,1
T67588,02-08-2022,48,150,9088909932,1
T67589,02-08-2022,6704,30.24,9088909933,0
T67590,02-08-2022,5437,1000,9088909934,0
T67591,02-08-2022,4895,55,9088909935,0
T67592,02-08-2022,6275,1,9088909921,0
T67593,02-08-2022,5106,200,9088909922,0
T67594,02-08-2022,6063,839.99,9088909923,0
T67595,02-08-2022,3474,200,9088909924,0
T67596,02-08-2022,1230,2000,9088909925,0
T67597,02-08-2022,2467,5073,9088909926,0
T67598,02-08-2022,3789,488,9088909927,0
T67599,02-08-2022,6784,4390,9088909928,0
T67600,02-08-2022,623,437,9088909929,1
T67601,02-08-2022,4011,80,9088909930,0
T67602,02-08-2022,5758,7177,9088909931,0
T67603,02-08-2022,2854,200,9088909932,0
T67604,02-08-2022,1952,1000,9088909933,0
T67605,02-08-2022,4815,735.05,9088909934,0
T67606,02-08-2022,1175,727,9088909935,0
T67607,02-08-2022,5842,470,9088909933,0
T67608,02-08-2022,5491,100,9088909934,0
T67609,02-08-2022,3459,400,9088909935,0
T67610,02-08-2022,6573,200,9088909922,0
T67611,02-08-2022,4024,2118,9088909923,0
T67612,02-08-2022,6870,6000,9088909924,0
T67613,02-08-2022,3522,440,9088909925,0
T67614,02-08-2022,5606,369,9088909926,0
T67615,02-08-2022,125,440,9088909927,1
T67616,02-08-2022,812,3700,9088909928,1
T67617,02-08-2022,1116,500,9088909929,0
T67618,02-08-2022,4607,727,9088909930,0
T67619,02-08-2022,5370,2099,9088909931,0
T67620,02-08-2022,6935,8500,9088909932,0
T67621,02-08-2022,1009,12495,9088909933,0
T67622,02-08-2022,5296,2100.52,9088909934,0
T67623,02-08-2022,5984,25000,9088909935,0
T67624,02-08-2022,4483,240,9088909936,0
T67625,02-08-2022,4912,45,9088909922,0
T67626,02-08-2022,456,105,9088909923,1
T67627,02-08-2022,2415,1050,9088909924,0
T67628,02-08-2022,2249,225,9088909925,0
T67629,02-08-2022,6382,916,9088909926,0
T67630,02-08-2022,4528,3239,9088909927,0
T67631,02-08-2022,3041,400,9088909928,0
T67632,02-08-2022,4197,100,9088909929,0
T67633,02-08-2022,1720,600,9088909930,0
T67634,02-08-2022,5056,45,9088909931,0
T67635,02-08-2022,6830,183.24,9088909932,0
T67636,02-08-2022,4085,5303,9088909933,0
T67637,02-08-2022,1708,145,9088909934,0
T67638,02-08-2022,4257,20,9088909935,0
T67639,02-08-2022,6245,67,9088909936,0
T67640,02-08-2022,1339,866,9088909935,0
T67641,02-08-2022,2512,305,9088909936,0
T67642,02-08-2022,5983,904,9088909922,0
T67643,02-08-2022,2420,480,9088909923,0
T67644,02-08-2022,1287,500,9088909924,0
T67645,02-08-2022,2286,144,9088909922,0
T67646,02-08-2022,3261,100,9088909923,0
T67647,02-08-2022,22,149.5,9088909924,1
T67648,02-08-2022,4464,1422.88,9088909925,0
T67649,02-08-2022,5879,1234.5,9088909926,0
T67650,02-08-2022,4049,1380,9088909927,0
T67651,02-08-2022,5936,16000,9088909928,0
T67652,02-08-2022,4036,574,9088909929,0
T67653,02-08-2022,4297,194,9088909930,0
T67654,02-08-2022,4302,30,9088909931,0
T67655,02-08-2022,6085,500,9088909932,0
T67656,02-08-2022,4653,20,9088909933,0
T67657,02-08-2022,4378,2499,9088909934,0
T67658,02-08-2022,3457,500,9088909935,0
T67659,02-08-2022,5534,499,9088909936,0
T67660,02-08-2022,2276,699,9088909922,0
T67661,02-08-2022,5400,735,9088909923,0
T67662,02-08-2022,2197,100,9088909924,0
T67663,02-08-2022,4182,1984,9088909925,0
T67664,02-08-2022,4434,2599,9088909926,0
T67665,02-08-2022,4058,700,9088909927,0
T67666,02-08-2022,4066,565,9088909928,0
T67667,02-08-2022,6644,1747,9088909929,0
T67668,02-08-2022,457,439,9088909930,1
T67669,02-08-2022,5784,204.03,9088909931,0
T67670,02-08-2022,3596,97,9088909932,0
T67671,02-08-2022,5447,50,9088909933,0
T67672,02-08-2022,1463,50,9088909934,0
T67673,02-08-2022,4230,1800,9088909935,0
T67674,02-08-2022,3939,740,9088909936,0
T67675,02-08-2022,3716,431.69,9088909935,0
T67676,02-08-2022,3691,3300,9088909936,0
T67677,02-08-2022,5933,3000,9088909922,0
T67678,02-08-2022,4965,21260,9088909923,0
T67679,02-08-2022,5452,4595,9088909924,0
T67680,02-08-2022,5688,200,9088909925,0
T67681,02-08-2022,6832,400,9088909926,0
T67682,02-08-2022,2203,625,9088909927,0
T67683,02-08-2022,3364,3263,9088909928,0
T67684,02-08-2022,3081,1000,9088909929,0
T67685,02-08-2022,1358,1500,9088909930,0
T67686,02-08-2022,5972,500,9088909931,0
T67687,02-08-2022,6910,200,9088909932,0
T67688,02-08-2022,393,510,9088909933,1
T67689,02-08-2022,1011,11990,9088909934,0
T67690,02-08-2022,501,40,9088909935,1
T67691,02-08-2022,5872,170,9088909936,0
T67692,02-08-2022,511,1000,9088909923,1
T67693,02-08-2022,4445,938,9088909924,0
T67694,02-08-2022,3983,850,9088909925,0
T67695,02-08-2022,478,1450.5,9088909926,1
T67696,02-08-2022,6099,6190,9088909927,0
T67697,02-08-2022,6264,5452,9088909928,0
T67698,02-08-2022,4721,250,9088909929,0
T67699,02-08-2022,4485,15,9088909930,0
T67700,02-08-2022,4925,734,9088909931,0
T67701,02-08-2022,2213,30,9088909932,0
T67702,02-08-2022,353,17,9088909933,1
T67703,02-08-2022,727,141,9088909934,1
T67704,02-08-2022,190,517,9088909935,1
T67705,02-08-2022,5485,100,9088909936,0
T67706,02-08-2022,1131,2704.11,9088909922,0
T67707,02-08-2022,1570,2922,9088909923,0
T67708,02-08-2022,1552,2854.72,9088909924,0
T67709,02-08-2022,3493,53,9088909925,0
T67710,02-08-2022,419,3495,9088909926,1
T67711,02-08-2022,6261,275,9088909927,0
T67712,02-08-2022,1630,250,9088909928,0
T67713,02-08-2022,6126,500,9088909929,0
T67714,02-08-2022,1265,213,9088909930,0
T67715,02-08-2022,3823,423,9088909931,0
T67716,02-08-2022,1526,300,9088909932,0
T67717,02-08-2022,3310,200,9088909933,0
T67718,02-08-2022,2697,1128,9088909934,0
T67719,02-08-2022,3942,1000,9088909935,0
T67720,02-08-2022,5769,30,9088909936,0
T67721,02-08-2022,6077,1050,9088909922,0
T67722,02-08-2022,1486,2505.65,9088909923,0
T67723,02-08-2022,3288,22,9088909924,0
T67724,02-08-2022,2638,19293.3,9088909925,0
T67725,02-08-2022,1870,938,9088909926,0
T67726,02-08-2022,5978,543,9088909927,0
T67727,02-08-2022,5917,200,9088909928,0
T67728,02-08-2022,4589,35,9088909929,0
T67729,02-08-2022,5122,100,9088909930,0
T67730,02-08-2022,1074,11100,9088909931,0
T67731,02-08-2022,412,2350,9088909932,1
T67732,02-08-2022,1554,2200,9088909933,0
T67733,02-08-2022,2155,1000,9088909934,0
T67734,02-08-2022,2624,110,9088909935,0
T67735,02-08-2022,5855,200,9088909936,0
T67736,02-08-2022,2359,44,9088909934,0
T67737,02-08-2022,4678,94.77,9088909935,0
T67738,02-08-2022,3816,48,9088909936,0
T67739,02-08-2022,6269,1900,9088909935,0
T67740,02-08-2022,3357,2212.56,9088909936,0
T67741,02-08-2022,3847,220,9088909935,0
T67742,02-08-2022,5093,39,9088909936,0
T67743,02-08-2022,1707,2332,9088909922,0
T67744,02-08-2022,1607,1819,9088909923,0
T67745,02-08-2022,6581,169,9088909924,0
T67746,02-08-2022,3394,421,9088909925,0
T67747,02-08-2022,4413,888,9088909926,0
T67748,02-08-2022,3086,850,9088909927,0
T67749,02-08-2022,6189,11573,9088909928,0
T67750,02-08-2022,1221,200,9088909929,0
T67751,02-08-2022,4386,1340,9088909930,0
T67752,02-08-2022,4372,280,9088909931,0
T67753,02-08-2022,803,540,9088909932,1
T67754,02-08-2022,3648,491.71,9088909933,0
T67755,02-08-2022,6470,1000,9088909934,0
T67756,02-08-2022,5409,687,9088909935,0
T67757,02-08-2022,4732,300,9088909936,0
T67758,02-08-2022,2737,25,9088909923,0
T67759,02-08-2022,449,2104,9088909924,1
T67760,02-08-2022,3425,100,9088909925,0
T67761,02-08-2022,2792,1000,9088909926,0
T67762,02-08-2022,3314,144,9088909927,0
T67763,02-08-2022,345,300,9088909928,1
T67764,02-08-2022,1789,3919,9088909929,0
T67765,02-08-2022,5597,140,9088909930,0
T67766,02-08-2022,5796,440,9088909931,0
T67767,02-08-2022,4749,164.68,9088909932,0
T67768,02-08-2022,5644,201,9088909933,0
T67769,02-08-2022,3402,3000,9088909934,0
T67770,02-08-2022,4903,449,9088909935,0
T67771,02-08-2022,4827,7750,9088909936,0
T67772,02-08-2022,629,199,9088909922,1
T67773,02-08-2022,5279,1,9088909923,0
T67774,02-08-2022,3058,600,9088909924,0
T67775,02-08-2022,6042,826,9088909925,0
T67776,02-08-2022,1120,135,9088909926,0
T67777,02-08-2022,6381,10,9088909927,0
T67778,02-08-2022,2233,250,9088909928,0
T67779,02-08-2022,6966,27,9088909929,0
T67780,02-08-2022,968,3023.13,9088909930,1
T67781,02-08-2022,3514,655,9088909931,0
T67782,02-08-2022,4183,300,9088909932,0
T67783,02-08-2022,5869,6600,9088909933,0
T67784,02-08-2022,130,200,9088909934,1
T67785,02-08-2022,5560,3050.5,9088909935,0
T67786,02-08-2022,1196,1872.1,9088909936,0
T67787,02-08-2022,6653,115,9088909922,0
T67788,02-08-2022,6870,3145.1,9088909923,0
T67789,02-08-2022,1300,120,9088909924,0
T67790,02-08-2022,6849,10,9088909925,0
T67791,02-08-2022,1324,1133.96,9088909926,0
T67792,02-08-2022,5360,692.48,9088909927,0
T67793,02-08-2022,376,215,9088909928,1
T67794,02-08-2022,6993,2791,9088909929,0
T67795,02-08-2022,6424,1500,9088909930,0
T67796,02-08-2022,196,653,9088909931,1
T67797,02-08-2022,2584,160,9088909932,0
T67798,02-08-2022,5977,35,9088909933,0
T67799,02-08-2022,50,1568,9088909934,1
T67800,02-08-2022,468,1898,9088909935,1
T67801,02-08-2022,2312,200,9088909936,0
T67802,02-08-2022,422,199,9088909934,1
T67803,02-08-2022,2718,20,9088909935,0
T67804,02-08-2022,5561,970,9088909936,0
T67805,02-08-2022,2254,10095,9088909923,0
T67806,02-08-2022,6806,178,9088909924,0
T67807,02-08-2022,4893,100,9088909925,0
T67808,02-08-2022,3033,1074,9088909926,0
T67809,02-08-2022,4348,1070,9088909927,0
T67810,02-08-2022,4957,1300,9088909928,0
T67811,02-08-2022,1127,5997,9088909929,0
T67812,02-08-2022,6706,14080,9088909930,0
T67813,02-08-2022,3745,1500,9088909931,0
T67814,02-08-2022,2554,230,9088909932,0
T67815,02-08-2022,2828,100,9088909933,0
T67816,02-08-2022,1668,580,9088909934,0
T67817,02-08-2022,6112,12,9088909935,0
T67818,02-08-2022,4259,1080,9088909936,0
T67819,02-08-2022,5480,550,9088909937,0
T67820,02-08-2022,4955,125.65,9088909923,0
T67821,02-08-2022,5720,2270,9088909924,0
T67822,02-08-2022,929,1446,9088909925,1
T67823,02-08-2022,4284,753,9088909926,0
T67824,02-08-2022,374,805,9088909927,1
T67825,02-08-2022,3286,1050,9088909928,0
T67826,02-08-2022,2240,2001,9088909929,0
T67827,02-08-2022,5624,199,9088909930,0
T67828,02-08-2022,6485,60,9088909931,0
T67829,02-08-2022,2508,200,9088909932,0
T67830,02-08-2022,256,500,9088909933,1
T67831,02-08-2022,4366,100,9088909934,0
T67832,02-08-2022,6643,1618,9088909935,0
T67833,02-08-2022,4779,400.4,9088909936,0
T67834,02-08-2022,314,1258,9088909937,1
T67835,02-08-2022,4445,855,9088909936,0
T67836,02-08-2022,3486,5,9088909937,0
T67837,02-08-2022,882,220,9088909923,1
T67838,02-08-2022,346,366,9088909924,1
T67839,02-08-2022,1899,1885,9088909925,0
T67840,02-08-2022,5158,4252,9088909923,0
T67841,02-08-2022,2439,1319.08,9088909924,0
T67842,02-08-2022,2998,572,9088909925,0
T67843,02-08-2022,2105,860,9088909926,0
T67844,02-08-2022,4584,600,9088909927,0
T67845,02-08-2022,3448,6165,9088909928,0
T67846,02-08-2022,2435,47,9088909929,0
T67847,02-08-2022,4019,376,9088909930,0
T67848,02-08-2022,2647,600,9088909931,0
T67849,02-08-2022,1597,1616,9088909932,0
T67850,02-08-2022,1942,170,9088909933,0
T67851,02-08-2022,6739,500,9088909934,0
T67852,02-08-2022,5668,278,9088909935,0
T67853,02-08-2022,6634,500,9088909936,0
T67854,02-08-2022,2010,500,9088909937,0
T67855,02-08-2022,6651,70,9088909923,0
T67856,02-08-2022,5282,50,9088909924,0
T67857,02-08-2022,6440,2600,9088909925,0
T67858,02-08-2022,6169,874,9088909926,0
T67859,02-08-2022,3178,595,9088909927,0
T67860,02-08-2022,5607,700,9088909928,0
T67861,02-08-2022,3760,500,9088909929,0
T67862,02-08-2022,4855,990,9088909930,0
T67863,02-08-2022,1662,1400,9088909931,0
T67864,02-08-2022,6067,225,9088909932,0
T67865,02-08-2022,3213,50,9088909933,0
T67866,02-08-2022,3836,398.85,9088909934,0
T67867,02-08-2022,730,1250,9088909935,1
T67868,02-08-2022,3987,1845,9088909936,0
T67869,02-08-2022,3286,289.92,9088909937,0
T67870,02-08-2022,2613,200,9088909936,0
T67871,02-08-2022,6638,550,9088909937,0
T67872,02-08-2022,1600,229.9,9088909923,0
T67873,02-08-2022,6716,495,9088909924,0
T67874,02-08-2022,5299,1067,9088909925,0
T67875,02-08-2022,6942,1270,9088909926,0
T67876,02-08-2022,2079,699,9088909927,0
T67877,02-08-2022,301,255.55,9088909928,1
T67878,02-08-2022,5318,12,9088909929,0
T67879,02-08-2022,2471,800,9088909930,0
T67880,02-08-2022,2760,1000,9088909931,0
T67881,02-08-2022,2563,295,9088909932,0
T67882,02-08-2022,3667,100,9088909933,0
T67883,02-08-2022,4473,75,9088909934,0
T67884,02-08-2022,3386,5273,9088909935,0
T67885,02-08-2022,3392,60,9088909936,0
T67886,02-08-2022,3854,820,9088909937,0
T67887,02-08-2022,2760,1399,9088909924,0
T67888,02-08-2022,4489,741,9088909925,0
T67889,02-08-2022,1556,689,9088909926,0
T67890,02-08-2022,6536,58,9088909927,0
T67891,02-08-2022,2972,1119,9088909928,0
T67892,02-08-2022,20,1512.75,9088909929,1
T67893,02-08-2022,572,213,9088909930,1
T67894,02-08-2022,2388,147,9088909931,0
T67895,02-08-2022,3712,321,9088909932,0
T67896,02-08-2022,3713,197,9088909933,0
T67897,02-08-2022,6941,400,9088909934,0
T67898,02-08-2022,6126,6381,9088909935,0
T67899,02-08-2022,6942,462.65,9088909936,0
T67900,02-08-2022,6335,517,9088909937,0
T67901,02-08-2022,748,2103.3,9088909923,1
T67902,02-08-2022,1180,4397,9088909924,0
T67903,02-08-2022,3976,289.92,9088909925,0
T67904,02-08-2022,480,1206,9088909926,1
T67905,02-08-2022,5727,11000,9088909927,0
T67906,02-08-2022,6609,1337.48,9088909928,0
T67907,02-08-2022,5508,1987,9088909929,0
T67908,02-08-2022,2204,120.52,9088909930,0
T67909,02-08-2022,4489,811,9088909931,0
T67910,02-08-2022,688,60,9088909932,1
T67911,02-08-2022,3881,147,9088909933,0
T67912,02-08-2022,5521,50,9088909934,0
T67913,02-08-2022,3308,878.04,9088909935,0
T67914,02-08-2022,4964,580.47,9088909936,0
T67915,02-08-2022,2428,240,9088909937,0
T67916,02-08-2022,6623,160,9088909923,0
T67917,02-08-2022,1859,533,9088909924,0
T67918,02-08-2022,4520,370,9088909925,0
T67919,02-08-2022,5732,70,9088909926,0
T67920,02-08-2022,436,215,9088909927,1
T67921,02-08-2022,2486,340,9088909928,0
T67922,02-08-2022,3202,2646,9088909929,0
T67923,02-08-2022,4686,1400,9088909930,0
T67924,02-08-2022,1374,179,9088909931,0
T67925,02-08-2022,5270,2880,9088909932,0
T67926,02-08-2022,5002,2432,9088909933,0
T67927,02-08-2022,1224,34,9088909934,0
T67928,02-08-2022,1296,100,9088909935,0
T67929,02-08-2022,4210,1752,9088909936,0
T67930,02-08-2022,1588,1000,9088909937,0
T67931,02-08-2022,53,100,9088909935,1
T67932,02-08-2022,2627,293,9088909936,0
T67933,02-08-2022,2734,700,9088909937,0
T67934,02-08-2022,1237,20,9088909936,0
T67935,02-08-2022,6012,41,9088909937,0
T67936,02-08-2022,3319,1170,9088909936,0
T67937,02-08-2022,2926,680,9088909937,0
T67938,02-08-2022,2518,50,9088909923,0
T67939,02-08-2022,5744,777,9088909924,0
T67940,02-08-2022,1055,159,9088909925,0
T67941,02-08-2022,5802,2530,9088909926,0
T67942,02-08-2022,131,1900,9088909927,1
T67943,02-08-2022,6925,29000,9088909928,0
T67944,02-08-2022,4223,1000,9088909929,0
T67945,02-08-2022,1550,1050,9088909930,0
T67946,02-08-2022,3022,499,9088909931,0
T67947,02-08-2022,3830,1016,9088909932,0
T67948,02-08-2022,5919,167,9088909933,0
T67949,02-08-2022,5719,2916,9088909934,0
T67950,02-08-2022,5305,4200,9088909935,0
T67951,02-08-2022,162,18,9088909936,1
T67952,02-08-2022,3886,3704.81,9088909937,0
T67953,02-08-2022,5798,555,9088909924,0
T67954,02-08-2022,2622,700,9088909925,0
T67955,02-08-2022,802,3296,9088909926,1
T67956,02-08-2022,1398,9397,9088909927,0
T67957,02-08-2022,3327,1000,9088909928,0
T67958,02-08-2022,3331,30,9088909929,0
T67959,02-08-2022,1287,1,9088909930,0
T67960,02-08-2022,544,49,9088909931,1
T67961,02-08-2022,2292,2000,9088909932,0
T67962,02-08-2022,1053,204,9088909933,0
T67963,02-08-2022,6985,500,9088909934,0
T67964,02-08-2022,1159,966,9088909935,0
T67965,02-08-2022,1018,30,9088909936,0
T67966,02-08-2022,6722,135,9088909937,0
T67967,02-08-2022,6978,499,9088909923,0
T67968,02-08-2022,2442,194,9088909924,0
T67969,02-08-2022,4319,370,9088909925,0
T67970,02-08-2022,5658,700,9088909926,0
T67971,02-08-2022,372,83,9088909927,1
T67972,02-08-2022,4195,299,9088909928,0
T67973,02-08-2022,3894,201,9088909929,0
T67974,02-08-2022,6730,130,9088909930,0
T67975,02-08-2022,3903,200,9088909931,0
T67976,02-08-2022,2592,208,9088909932,0
T67977,02-08-2022,1221,14,9088909933,0
T67978,02-08-2022,4142,100,9088909934,0
T67979,02-08-2022,75,209,9088909935,1
T67980,02-08-2022,4766,955,9088909936,0
T67981,02-08-2022,4255,3164,9088909937,0
T67982,02-08-2022,4364,550,9088909923,0
T67983,02-08-2022,132,774,9088909924,1
T67984,02-08-2022,1830,195,9088909925,0
T67985,02-08-2022,2854,408,9088909926,0
T67986,02-08-2022,388,2600,9088909927,1
T67987,02-08-2022,2429,149,9088909928,0
T67988,02-08-2022,1223,200,9088909929,0
T67989,02-08-2022,1687,250,9088909930,0
T67990,02-08-2022,615,100,9088909931,1
T67991,02-08-2022,6170,160,9088909932,0
T67992,02-08-2022,861,635,9088909933,1
T67993,02-08-2022,5696,4106,9088909934,0
T67994,02-08-2022,6775,1400,9088909935,0
T67995,02-08-2022,2310,803.6,9088909936,0
T67996,02-08-2022,346,113,9088909937,1
T67997,02-08-2022,3255,140,9088909935,0
T67998,02-08-2022,4995,2508.4,9088909936,0
T67999,02-08-2022,1821,999,9088909937,0
T68000,02-08-2022,2440,689.05,9088909924,0
T68001,02-08-2022,5772,888.8,9088909925,0
T68002,02-08-2022,3515,195,9088909926,0
T68003,02-08-2022,3301,100,9088909927,0
T68004,02-08-2022,5494,210,9088909928,0
T68005,02-08-2022,3351,925,9088909929,0
T68006,02-08-2022,5124,1950,9088909930,0
T68007,02-08-2022,1324,42500,9088909931,0
T68008,02-08-2022,4264,200,9088909932,0
T68009,02-08-2022,2947,1000,9088909933,0
T68010,02-08-2022,6942,100.87,9088909934,0
T68011,02-08-2022,3767,4854,9088909935,0
T68012,02-08-2022,3045,1126,9088909936,0
T68013,02-08-2022,3394,265,9088909937,0
T68014,02-08-2022,300,500,9088909938,1
T68015,02-08-2022,5614,1350,9088909924,0
T68016,02-08-2022,2248,50,9088909925,0
T68017,02-08-2022,4945,1254,9088909926,0
T68018,02-08-2022,6145,500,9088909927,0
T68019,02-08-2022,4120,100,9088909928,0
T68020,02-08-2022,5428,9890,9088909929,0
T68021,02-08-2022,4154,10,9088909930,0
T68022,02-08-2022,4665,255,9088909931,0
T68023,02-08-2022,1588,13,9088909932,0
T68024,02-08-2022,3689,1015,9088909933,0
T68025,02-08-2022,1391,2000,9088909934,0
T68026,02-08-2022,6204,5570,9088909935,0
T68027,02-08-2022,4545,212,9088909936,0
T68028,02-08-2022,1145,1350,9088909937,0
T68029,02-08-2022,2179,440,9088909938,0
T68030,02-08-2022,5617,7320,9088909937,0
T68031,02-08-2022,250,1,9088909938,1
T68032,02-08-2022,1854,1,9088909924,0
T68033,02-08-2022,3673,2499,9088909925,0
T68034,02-08-2022,6526,50,9088909926,0
T68035,02-08-2022,777,513,9088909924,1
T68036,02-08-2022,6541,3496.54,9088909925,0
T68037,02-08-2022,4446,801,9088909926,0
T68038,02-08-2022,4130,774,9088909927,0
T68039,02-08-2022,2661,10.1,9088909928,0
T68040,02-08-2022,5236,50,9088909929,0
T68041,02-08-2022,5736,670,9088909930,0
T68042,02-08-2022,3328,2110,9088909931,0
T68043,02-08-2022,2040,1700,9088909932,0
T68044,02-08-2022,2464,1334,9088909933,0
T68045,02-08-2022,4603,2330,9088909934,0
T68046,02-08-2022,4239,270,9088909935,0
T68047,02-08-2022,5490,7460,9088909936,0
T68048,02-08-2022,409,3325,9088909937,1
T68049,02-08-2022,4355,150,9088909938,0
T68050,02-08-2022,6367,653,9088909924,0
T68051,02-08-2022,948,1,9088909925,1
T68052,02-08-2022,4890,4000,9088909926,0
T68053,02-08-2022,2893,155,9088909927,0
T68054,02-08-2022,4160,53,9088909928,0
T68055,02-08-2022,3830,214,9088909929,0
T68056,02-08-2022,2364,200,9088909930,0
T68057,02-08-2022,14,20000,9088909931,1
T68058,02-08-2022,2402,40,9088909932,0
T68059,02-08-2022,3602,53,9088909933,0
T68060,02-08-2022,6076,1000,9088909934,0
T68061,02-08-2022,4220,2975,9088909935,0
T68062,02-08-2022,6520,500,9088909936,0
T68063,02-08-2022,6617,500,9088909937,0
T68064,02-08-2022,3708,490,9088909938,0
T68065,02-08-2022,6146,200,9088909937,0
T68066,02-08-2022,3720,763,9088909938,0
T68067,02-08-2022,2861,1000,9088909924,0
T68068,02-08-2022,1437,6096,9088909925,0
T68069,02-08-2022,5594,90,9088909926,0
T68070,02-08-2022,4599,124,9088909927,0
T68071,02-08-2022,1172,225,9088909928,0
T68072,02-08-2022,2290,14208.41,9088909929,0
T68073,02-08-2022,5993,203.45,9088909930,0
T68074,02-08-2022,4356,1423,9088909931,0
T68075,02-08-2022,2526,600,9088909932,0
T68076,02-08-2022,2448,10,9088909933,0
T68077,02-08-2022,2586,448,9088909934,0
T68078,02-08-2022,998,1124,9088909935,1
T68079,02-08-2022,1469,5200,9088909936,0
T68080,02-08-2022,2402,200,9088909937,0
T68081,02-08-2022,1875,1205,9088909938,0
T68082,02-08-2022,41,50,9088909925,1
T68083,02-08-2022,949,200,9088909926,1
T68084,02-08-2022,5910,620,9088909927,0
T68085,02-08-2022,6799,1000,9088909928,0
T68086,02-08-2022,3479,36,9088909929,0
T68087,02-08-2022,3521,4000,9088909930,0
T68088,02-08-2022,5521,190,9088909931,0
T68089,02-08-2022,5909,1000,9088909932,0
T68090,02-08-2022,4186,1500,9088909933,0
T68091,02-08-2022,128,750,9088909934,1
T68092,02-08-2022,1841,184,9088909935,0
T68093,02-08-2022,4052,802.5,9088909936,0
T68094,02-08-2022,2681,799,9088909937,0
T68095,02-08-2022,6686,518,9088909938,0
T68096,02-08-2022,3827,60,9088909924,0
T68097,02-08-2022,2701,118,9088909925,0
T68098,02-08-2022,1606,500,9088909926,0
T68099,02-08-2022,4512,1500,9088909927,0
T68100,02-08-2022,3849,3350,9088909928,0
T68101,02-08-2022,1826,10000,9088909929,0
T68102,02-08-2022,6990,1008,9088909930,0
T68103,02-08-2022,3648,944,9088909931,0
T68104,02-08-2022,1220,159,9088909932,0
T68105,02-08-2022,4454,415,9088909933,0
T68106,02-08-2022,3476,230,9088909934,0
T68107,02-08-2022,1837,48,9088909935,0
T68108,02-08-2022,561,50,9088909936,1
T68109,02-08-2022,6031,653,9088909937,0
T68110,02-08-2022,3512,410,9088909938,0
T68111,02-08-2022,1749,2080,9088909924,0
T68112,02-08-2022,5091,1007,9088909925,0
T68113,02-08-2022,989,226.26,9088909926,1
T68114,02-08-2022,2654,50,9088909927,0
T68115,02-08-2022,4904,301,9088909928,0
T68116,02-08-2022,1066,200,9088909929,0
T68117,02-08-2022,5805,140,9088909930,0
T68118,02-08-2022,3485,655,9088909931,0
T68119,02-08-2022,3570,95,9088909932,0
T68120,02-08-2022,5449,350,9088909933,0
T68121,02-08-2022,2891,11,9088909934,0
T68122,02-08-2022,3085,2000,9088909935,0
T68123,02-08-2022,1812,3196.01,9088909936,0
T68124,02-08-2022,1370,262,9088909937,0
T68125,02-08-2022,5003,1848,9088909938,0
T68126,02-08-2022,6835,871,9088909936,0
T68127,02-08-2022,5798,5303,9088909937,0
T68128,02-08-2022,2626,5273,9088909938,0
T68129,02-08-2022,2820,425,9088909937,0
T68130,02-08-2022,4566,749,9088909938,0
T68131,02-08-2022,2496,409.02,9088909937,0
T68132,02-08-2022,662,995,9088909938,1
T68133,02-08-2022,6276,408,9088909924,0
T68134,02-08-2022,992,229,9088909925,1
T68135,02-08-2022,1492,1259,9088909926,0
T68136,02-08-2022,3307,549,9088909927,0
T68137,02-08-2022,6210,84,9088909928,0
T68138,02-08-2022,5057,350,9088909929,0
T68139,02-08-2022,1857,391,9088909930,0
T68140,02-08-2022,32,36,9088909931,1
T68141,02-08-2022,2150,411,9088909932,0
T68142,02-08-2022,2380,272.33,9088909933,0
T68143,02-08-2022,1473,12425,9088909934,0
T68144,02-08-2022,2397,1010,9088909935,0
T68145,02-08-2022,6913,860,9088909936,0
T68146,02-08-2022,5549,1856,9088909937,0
T68147,02-08-2022,5411,2218,9088909938,0
T68148,02-08-2022,3748,2618.5,9088909925,0
T68149,02-08-2022,1363,500,9088909926,0
T68150,02-08-2022,1426,250,9088909927,0
T68151,02-08-2022,2375,1,9088909928,0
T68152,02-08-2022,5531,405.52,9088909929,0
T68153,02-08-2022,2043,50,9088909930,0
T68154,02-08-2022,1022,2981,9088909931,0
T68155,02-08-2022,5097,595,9088909932,0
T68156,02-08-2022,6702,274,9088909933,0
T68157,02-08-2022,6094,2725,9088909934,0
T68158,02-08-2022,4556,78,9088909935,0
T68159,02-08-2022,6518,287,9088909936,0
T68160,02-08-2022,1851,1224.9,9088909937,0
T68161,02-08-2022,6722,190.99,9088909938,0
T68162,02-08-2022,1397,50,9088909924,0
T68163,02-08-2022,1864,30,9088909925,0
T68164,02-08-2022,2753,500,9088909926,0
T68165,02-08-2022,1316,389,9088909927,0
T68166,02-08-2022,657,1800,9088909928,1
T68167,02-08-2022,5786,1040,9088909929,0
T68168,02-08-2022,835,5273,9088909930,1
T68169,02-08-2022,4312,163,9088909931,0
T68170,02-08-2022,2004,784,9088909932,0
T68171,02-08-2022,3214,500,9088909933,0
T68172,02-08-2022,2226,1780,9088909934,0
T68173,02-08-2022,534,1115,9088909935,1
T68174,02-08-2022,1801,213,9088909936,0
T68175,02-08-2022,4101,250,9088909937,0
T68176,02-08-2022,1749,2328,9088909938,0
T68177,02-08-2022,521,3720,9088909924,1
T68178,02-08-2022,1554,938,9088909925,0
